0.5055555555555555,0.8875
0.5430555555555555,0.9046875
0.4736111111111111,0.90390625
0.5958333333333333,0.8765625
0.42777777777777776,0.86875
0.6166666666666667,0.80703125
0.4152777777777778,0.803125
0.7736111111111111,0.65078125
0.275,0.63125
0.7236111111111111,0.52421875
0.30416666666666664,0.5203125
0.6180555555555556,0.48515625
0.43194444444444446,0.46796875
0.6444444444444445,0.3484375
0.39305555555555555,0.34921875
0.6319444444444444,0.1890625
0.4305555555555556,0.19765625
